region,topology_group_key,shape_sha256,component_hex,component_index,ecu_domain,bus_index,bus_name,gateway_names,junction_name
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 10 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0x1D,29,HL AutoLeveling/AFS/AHS,34,Bus 6,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),34,Bus 6,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 12 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0x36,54,Suspension Control (Air Suspension) Secondary Line,34,Bus 6,Central Gateway,No. 12 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0x38,56,Suspension Control (Air Suspension),34,Bus 6,Central Gateway,No. 12 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),34,Bus 6,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),34,Bus 6,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xD3,211,Acoustic Vehicle Alerting System,34,Bus 6,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4CDE,4d41b3f0fa50021dfe1f9aca5d5606b4914ec4922d93e309f4a0f8ebe577aa4b,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x0F,15,Front Radar,29,Bus 1,Central Gateway,FCM
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x19,25,TCM,30,Bus 2,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x2A,42,Tire Pressure,33,Bus 5,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
EU,0x004C4C6C,4d867421d3bf4dee95eefa09039459aa34719b9e5ef062d38a45bdf6b4949a0e,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x0F,15,Front Radar,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x07,7,Stop and Go/Start,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x19,25,TCM,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x69,105,Head Up Display,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB6,182,Accessory Gateway,35,Bus 7,Central Gateway,No. 11 Global CAN Junction Connector
EU,0x004C4C19,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,No. 11 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x0F,15,Front Radar,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x07,7,Stop and Go/Start,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x19,25,TCM,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x69,105,Head Up Display,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB6,182,Accessory Gateway,35,Bus 7,Central Gateway,No. 11 Global CAN Junction Connector
EU,0x004C4D25,4e309240a61640937fa38859f0cd7a7b654a7c8fbb5c075574d09c6498701b70,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,No. 11 Global CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x0F,15,Front Radar,29,Bus 1,Central Gateway,FCM
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 19 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 18 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x09,9,Motor Generator,30,Bus 2,Central Gateway,No. 14 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,MGC
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x16,22,Hybrid Vehicle Control,30,Bus 2,Central Gateway,No. 14 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xD5,213,HV Battery,30,Bus 2,Central Gateway,
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 15 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 15 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 15 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 15 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x28,40,Brake Booster,32,Bus 4,Central Gateway,No. 10 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 10 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 10 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 17 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 12 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 17 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 17 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xD3,211,Acoustic Vehicle Alerting System,34,Bus 6,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4C47,4e3aa01ff95efd08faafabc50adb8cfcced21b084d42501b3c9bfc48ff6c53b1,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x01,1,Driving Support (Cruise Control-ACC),29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x0C,12,ITS Connect,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x0F,15,Front Radar,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x10,16,Front Side Radar Master,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x5D,93,Seat Belt Control (Pre-Collision),29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x6B,107,Digital Rear-View Mirror,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x74,116,74,29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 16 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xEB,235,Grille Shutter,29,Bus 1,Central Gateway,No. 6 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x09,9,Motor Generator,30,Bus 2,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x16,22,Hybrid Vehicle Control,30,Bus 2,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x1C,28,Transmission Control,30,Bus 2,Central Gateway,No. 9 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x29,41,Skid Control (ABS/VSC/TRAC),30,Bus 2,Central Gateway,No. 9 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xD3,211,Acoustic Vehicle Alerting System,30,Bus 2,Central Gateway,No. 9 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xD4,212,Sub Battery System,30,Bus 2,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xD5,213,HV Battery,30,Bus 2,Central Gateway,No. 13 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 1 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xA4,164,Rear Door RH (RR-Door) / RR Door / RH PSD,31,Bus 3,Central Gateway,No. 21 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xA7,167,Rear Door LH (RL-Door) / RL Door / LH PSD,31,Bus 3,Central Gateway,No. 21 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xAE,174,Active Noise Control,31,Bus 3,Central Gateway,No. 21 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xB8,184,Back Door,31,Bus 3,Central Gateway,No. 21 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 1 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 1 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xC8,200,Accessory Gateway,31,Bus 3,Central Gateway,No. 1 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x28,40,Brake Booster,32,Bus 4,Central Gateway,No. 32 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 32 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 32 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 33 CAN Junction Connector
EU,0x004C4BD2,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x72,114,72,32,Bus 4,Central Gateway,ADX
